park,parkLabel,instanceType,instanceTypeLabel
http://www.wikidata.org/entity/Q1525623,Porcupine Gorge National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1526593,Gir-um-bit National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1529802,Glastonbury National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1530442,Сёдеросен,http://www.wikidata.org/entity/Q212136,горст
http://www.wikidata.org/entity/Q1530872,Maalan National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1530890,Glenbar National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1532240,Gloucester Island National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1532242,Gloucester National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1534883,Nour Nour National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1534934,Mornington Peninsula National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1535042,Меркантур,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1535042,Меркантур,http://www.wikidata.org/entity/Q943017,Список национальных парков Франции
http://www.wikidata.org/entity/Q1535042,Меркантур,http://www.wikidata.org/entity/Q15069452,охраняемая территория проекта Natura 2000
http://www.wikidata.org/entity/Q1535662,Goldfields Woodlands National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1537084,Goneaway National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1537453,Good Night Scrub National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1537463,Goobang National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1537547,Goodedulla National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1537689,Goolawah National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1537710,Goongarrie National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1537752,Gooseberry Hill National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1540144,Goulburn River National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1540216,Gourock National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1543598,Грасслендс (национальный парк),http://www.wikidata.org/entity/Q1896949,Национальные парки Канады
http://www.wikidata.org/entity/Q1543598,Грасслендс (национальный парк),http://www.wikidata.org/entity/Q3457162,парк тёмного неба
http://www.wikidata.org/entity/Q1544549,Green Island National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1546685,Keep River National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1547334,Grongah National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1547646,Александер-Моррисон,http://www.wikidata.org/entity/Q3252908,национальный парк Западной Австралии
http://www.wikidata.org/entity/Q1554327,Галл-Рок,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1554389,Gumbaynggirr National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1554546,Ганбауэр (национальный парк),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1558444,Gympie National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1560973,Mirima National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1567025,Malá Fatra National Park,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1568129,Энгсё,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1568376,Litchfield National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1571056,Наттай,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1571056,Наттай,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1571138,Kanangra-Boyd National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1571380,Хванге (национальный парк),http://www.wikidata.org/entity/Q1139892,ключевые орнитологические территории
http://www.wikidata.org/entity/Q1572483,Willandra National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1573525,Shuklaphanta National Park,http://www.wikidata.org/entity/Q20268591,wildlife reserve
http://www.wikidata.org/entity/Q1573530,Nightcap National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1573866,Национальный парк Килларни,http://www.wikidata.org/entity/Q158454,биосферный заповедник ЮНЕСКО
http://www.wikidata.org/entity/Q1574010,Mljet Nacionalni Park,http://www.wikidata.org/entity/Q22698,парк
http://www.wikidata.org/entity/Q1574010,Mljet Nacionalni Park,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1574109,Бас-Казаманс,http://www.wikidata.org/entity/Q18618841,national park of Senegal
http://www.wikidata.org/entity/Q1580085,Mount Lindesay National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1581582,Myall Lakes National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1582404,Jervis Bay National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1582579,Morton National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1583435,Mount Royal National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1583699,Warrabah National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1583713,Nymboi-Binderay National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1583757,Mimosa Rocks National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
